기관명,차량번호,차량모델,모델연도,주행거리,예정가,낙찰금액,입찰건수,차량설명(특이사항),경매일시,보관소,상세URL,공고번호
사상구청,37다3278,제네시스,2013,"303,184","2,500,000","2,516,000",1,"최초등록일(2013-01-02) 차량내 소화기 없음(낙찰자 설치 의무있음).제작년도:2012년차량키2개해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다. 반드시 사진,실물 교차 검증 하시고 점검서 참고로 만 하시기 바랍니다. 차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세)",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012025A1090&p_Code=1&p_CarNo=37다3278&window=ok,2025-1090
사상구청,67버4302,BMW 528i,2010,"157,261","3,600,000","3,821,000",2,"최초등록일(2010-08-20) 차량내 소화기 없음(낙찰자 설치 의무있음).제작년도:2010년차량키2개메뉴얼 없음해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다. 반드시 사진,실물 교차 검증 하시고 점검서 참고로 만 하시기 바랍니다. 차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( ",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012025A866&p_Code=1&p_CarNo=67버4302&window=ok,2025-866
사상구청,XXX4302,BMW 528i,2010,"157,261","6,000,000","7,111,000",1,"최초등록일(2010-08-20) 차량내 소화기 없음(낙찰자 설치 의무있음).제작년도:2010년차량키2개메뉴얼 없음해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다. 반드시 사진,실물 교차 검증 하시고 점검서 참고로 만 하시기 바랍니다. 차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( ",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012025A607&p_Code=1&p_CarNo=67버4302&window=ok,2025-607
사상구청,XXXX1159,SM5 LPLi,2009,"269,582","500,000","988,000",4,"최초등록일(2009-03-24) 차량내 소화기 없음(낙찰자 설치 의무있음).제작년도:2008년차량키1개해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다. 반드시 사진,실물 교차 검증 하시고 점검서 참고로 만 하시기 바랍니다. 차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세)",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012025A607&p_Code=2&p_CarNo=201루1159&window=ok,2025-607
사상구청,67버4302,BMW 528i,2010,"157,261","4,200,000",,0,"최초등록일(2010-08-20) 차량내 소화기 없음(낙찰자 설치 의무있음).제작년도:2010년차량키2개메뉴얼 없음해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다. 반드시 사진,실물 교차 검증 하시고 점검서 참고로 만 하시기 바랍니다. 차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( ",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012025A832&p_Code=1&p_CarNo=67버4302&window=ok,2025-832
사상구청,XXX9139,투싼(TUCSON),2007,0,"300,000","1,259,000",10,"최초등록일(2007-01-03) 차량키 없음차량 키 없어 차량 상태및 사고 유무 확인 불가능함 입찰자 직접 확인 요망함 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함 번호판 안내 번호판이 1개 이상 없는 차량으로 낙찰후 이전시 기존 번호판 반납 및 신규번호판 수령여부를 진행기관에 확",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012024A349&p_Code=1&p_CarNo=11더9139&window=ok,2024-349
사상구청,XXXX3366,코란도,2021,"57,288","10,000,000","14,450,000",18,"최초등록일:(2020-05-01)차량키1개해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다반드시 참고로 만 하시기 바랍니다차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012024A349&p_Code=2&p_CarNo=185거3366&window=ok,2024-349
사상구청,XXX8254,K5 (휘발유),2012,"142,335","1,000,000","3,190,000",15,"최초등록일(2011-08-16),검사유효기간(2023-08-15),검사 기간 경과 낙찰시 낙찰자 책임하에 자동차 검사 요망 (필요시 수리후 검사 진행 해야함/낙찰자 부담 /클레임 불가),차량내 소화기 없음(낙찰자 설치 의무 있음).차량키 1개(제작키) 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은",,오토마트 충북보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012024A1450&p_Code=1&p_CarNo=08라8254&window=ok,2024-1450
사상구청,XXX7913,디스커버리4 3.0D,2013,"256,425","6,000,000","12,100,000",13,"최초등록일(2013-01-24), 차량키1개, 메뉴얼 없음낙찰시 견인요망함, 장기방치차량, 엔진상태 확인불가.해당점검서는 차량 상태및 사고 유,무 또는 외관 틀릴수 있습니다. 반드시 참고로 만 하시기 바랍니다. 차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 15000원 [ 저당:1건,",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012024A651&p_Code=1&p_CarNo=22모7913&window=ok,2024-651
사상구청,XXX2243,에쿠스(EQUUS),2015,"225,718","4,000,000","4,410,000",4,"최초등록일(2014-06-16) 차량키1개해당점검서는 차량 상태및 사고 유,무 또는 외관 틀릴수 있습니다. 반드시 참고로 만 하시기 바랍니다. 차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 30000원 [ 저당:1건, 가압류:1건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012024A651&p_Code=2&p_CarNo=67로2243&window=ok,2024-651
사상구청,XXX9195,그랜드 스타렉스,2010,"407,262","700,000","2,870,000",6,"최초등록일(2010-01-04) 차량키1개낙찰시 견인 요망함해당점검서는 차량 상태및 사고 유,무 또는 외관 틀릴수 있습니다. 반드시 참고로 만 하시기 바랍니다. 차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 30000원 [ 저당:1건, 가압류:1건 ] 추가압류 및 차량등록사무소의 부과",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012024A651&p_Code=3&p_CarNo=73서9195&window=ok,2024-651
사상구청,XXX5706,스팅어,2019,"105,865","13,000,000","15,500,000",3,"최초등록일(2019-02-19) 차량키1개차량내 소화기 없음(낙찰자 설치 의무있음-공고문 참고요망)해당 점검서는 참고사항입니다.차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 30000원 [ 저당:1건, 가압류:1건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함 번호판 안",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012024A1372&p_Code=1&p_CarNo=06노5706&window=ok,2024-1372
사상구청,XXX3032,CLS350,2012,"241,632","12,000,000",,0,"최초등록일(2011-09-21) 차량키1개메뉴얼 없음 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012023A562&p_Code=1&p_CarNo=30오3032&window=ok,2023-562
사상구청,XXX9522,제네시스,2012,"277,076","2,700,000","3,100,000",3,"최초등록일(2012-03-20) 차량키1개해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다반드시 참고로 만 하시기 바랍니다차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 15000원 [ 저당:0건, 가압류:1건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012023A1307&p_Code=1&p_CarNo=14마9522&window=ok,2023-1307
사상구청,XXX5706,스팅어,2019,"105,865","11,700,000","13,659,000",8,"최초등록일(2019-02-19) 차량키1개차량내 소화기 없음(낙찰자 설치 의무있음-공고문 참고요망)해당 점검서는 참고사항입니다.차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 30000원 [ 저당:1건, 가압류:1건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함 번호판 안",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012025A6&p_Code=1&p_CarNo=06노5706&window=ok,2025-6
사상구청,XXX0553,아반떼,2016,"365,367","1,500,000","4,249,000",30,"최초등록일(2015-09-17) 차량키1개해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다반드시 참고로 만 하시기 바랍니다차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012023A1307&p_Code=2&p_CarNo=53다0553&window=ok,2023-1307
사상구청,XXXX1404,코란도 투리스모,2016,"164,996","4,500,000","5,250,000",5,"최초등록일(2016-06-24) 차량키1개해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다반드시 참고로 만 하시기 바랍니다차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가), 차량 앞 번호판 有(미부착 상태) 말소등록비 ( 등록면허세) 30000원 [ 저당:2건, 가압류:0건 ] 추가압류 및 차량등록사",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012023A1307&p_Code=3&p_CarNo=134구1404&window=ok,2023-1307
사상구청,XXXX1118,K7 (LPG),2018,"89,429","13,500,000","15,500,000",13,"최초등록일(2018-10-02) 차량키2개해당점검서는 실물과 사고유,무 외관 틀릴수 있습니다참고로 만 하시기 바랍니다차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 30000원 [ 저당:1건, 가압류:1건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012023A237&p_Code=1&p_CarNo=141누1118&window=ok,2023-237
사상구청,XXX3032,CLS350,2012,"241,632","10,800,000","10,810,000",1,"최초등록일(2011-09-21) 차량키1개메뉴얼 없음 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012023A716&p_Code=1&p_CarNo=30오3032&window=ok,2023-716
사상구청,XXX5252,K5 (휘발유),2013,"250,401","1,000,000","3,250,000",47,"※입찰 전 등록예정지 관할 차량등록사업소에 압류 등의 말소에 따른 말소등록비(등록면허세) 비용 문의 후 입찰하시기 바랍니다(추가압류 및 부과기준 등에 따라 아래의 말소등록비와 상이할 수 있음)※최초등록일(2012-06-28) 차량키1개, 장기방치차량임.해당점검서는 실물과 사고유,무 외관 틀릴수 있습니다참고로 만 하시기 바랍니다. 차량상태 및 사고유무는 입찰",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012023A29&p_Code=1&p_CarNo=20두5252&window=ok,2023-29
사상구청,XXX9522,제네시스,2012,"277,076","2,400,000","2,810,000",2,"최초등록일(2012-03-20) 차량키1개해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다반드시 참고로 만 하시기 바랍니다차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 15000원 [ 저당:0건, 가압류:1건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012023A1462&p_Code=1&p_CarNo=14마9522&window=ok,2023-1462
사상구청,XXX7435,포터Ⅱ윙바디 (PORTER Ⅱ),2015,0,"4,000,000","6,100,000",4,"최초등록일(2014-09-18), 장기방치차량임, 전범퍼 깨짐, 적재함 굴곡 및 부식있음, 앞 타이어 사용불가, 브레이크 점검요망, 전체적인 점검요망, 입찰자 반드시 실물확인요망, 주행거리불명 말소등록비 ( 등록면허세) 15000원 [ 저당:0건, 가압류:1건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 (구)제주보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012023A1462&p_Code=2&p_CarNo=81수7435&window=ok,2023-1462
사상구청,XXX4708,E220 d,2017,"107,352","20,000,000","20,500,000",2,"최초등록일:2017-03-23차량키2개메뉴얼 있음해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다반드시 참고로 만 하시기 바랍니다차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012023A1462&p_Code=3&p_CarNo=56다4708&window=ok,2023-1462
사상구청,XXX9522,제네시스,2012,"277,076","3,000,000",,0,"최초등록일(2012-03-20) 차량키1개해당점검서는 차량 실물과 사고 유,무 또는 외관 틀릴수 있습니다반드시 참고로 만 하시기 바랍니다차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 15000원 [ 저당:0건, 가압류:1건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012023A1077&p_Code=1&p_CarNo=14마9522&window=ok,2023-1077
사상구청,XXX3925,스포티지,2013,"124,913","3,000,000","6,266,000",63,"최초등록일(2012-11-29), 차량키1개, 장기방치차량임, 엔진및미션 상태 는 확인불가 실차확인요망함 (클레임불가함),해당점검서는 실물과 사고유,무 외관 틀릴수 있습니다참고로 만 하시기 바랍니다차량상태 및 사고유무는 입찰자가 반드시 현물을 직접확인후 입찰하시기 바랍니다.(클레임 불가) 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ",,오토마트 부산보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMBS012022A1510&p_Code=1&p_CarNo=35버3925&window=ok,2022-1510
